,program_id,project_id,major_id,program_name_th,program_type_name_th,major_name_th,project_name_th,min_score,max_score,min_score_ds,max_score_ds,est_min_score_mean,est_min_score_mean_sd,est_min_score_regression,receive_student_number,scores
4669,10270122112706F,A0001,0,การจัดการศึกษาหลักสูตรควบระดับปริญญาตรี 2 ปริญญา (หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาอาชีวอนามัยและความปลอดภัย และหลักสูตรเศรษฐศาสตรบัณฑิต),Double Degree - ภาษาไทย ปกติ,,Admission,19.6,38.9125,19.6,28.725,22.4942,23.8935,21.9261,15.0,"{'a_lv_64': 25, 'a_lv_65': 25, 'a_lv_66': 25, 'a_lv_82': 25}"
4670,10270122112707F,A0001,0,การจัดการศึกษาหลักสูตรควบระดับปริญญาตรี 2 ปริญญา (หลักสูตรสาธารณสุขศาสตรบัณฑิต สาขาวิชาอนามัยชุมชน และหลักสูตรนิติศาสตรบัณฑิต),Double Degree - ภาษาไทย ปกติ,,Admission,23.825,36.5875,22.9,36.5875,25.7197,27.1069,24.9138,20.0,"{'a_lv_61': 25, 'a_lv_65': 25, 'a_lv_66': 25, 'a_lv_82': 25}"
4671,10270122112708F,A0001,0,การจัดการศึกษาหลักสูตรควบระดับปริญญาตรี 2 ปริญญา (หลักสูตรสาธารณสุขศาสตรบัณฑิต สาขาวิชาอนามัยชุมชน และหลักสูตรเศรษฐศาสตรบัณฑิต),Double Degree - ภาษาไทย ปกติ,,Admission,17.15,33.3625,0.0,33.3625,0.0,0.0,0.0,20.0,"{'a_lv_61': 25, 'a_lv_65': 25, 'a_lv_66': 25, 'a_lv_82': 25}"
4672,10270122302801F,A0001,0,การจัดการศึกษาหลักสูตรควบระดับปริญญาตรี 2 ปริญญา (หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาอาชีวอนามัยและความปลอดภัย และหลักสูตรวิศวกรรมศาตรบัณฑิต สาขาวิชาวิศวกรรมสิ่งแวดล้อม),Double Degree - ภาษาไทย ปกติ,,Admission,22.6,29.1625,22.0,29.1625,24.8942,26.2935,24.47,15.0,"{'a_lv_64': 25, 'a_lv_65': 25, 'a_lv_66': 25, 'a_lv_82': 25}"
4673,10280101112901A,0,0,วท.บ.เทคนิคการสัตวแพทย์,ภาษาไทย ปกติ,0,0,95.25,99.25,95.0,99.25,95.0,95.0,95.0,10.0,{'gpax': 100}
4674,10280101211001A,0,0,วท.บ.เทคโนโลยีอาหารและการประกอบอาหาร,ภาษาไทย ปกติ,0,0,56.75,86.25,56.75,86.25,56.75,56.75,56.75,10.0,{'gpax': 100}
4675,10280101211201A,0,0,วท.บ.เทคโนโลยีชีวผลิตภัณฑ์,ภาษาไทย ปกติ,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,{'gpax': 100}
4676,10280101500201A,0,0,วท.บ.เกษตรอัจฉริยะ,ภาษาไทย ปกติ,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,{'gpax': 100}
4677,10280101500601A,0,0,วท.บ.การเพาะเลี้ยงและธุรกิจสัตว์น้ำ,ภาษาไทย ปกติ,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,{'gpax': 100}
4678,10280101501301A,0,0,วท.บ.พืชศาสตร์,ภาษาไทย ปกติ,0,0,57.75,76.25,57.75,67.25,57.75,57.75,57.75,10.0,{'gpax': 100}
4679,10280102610501A,0,0,บัญชีบัณฑิต,ภาษาไทย ปกติ,0,0,0.0,98.75,0.0,98.75,0.0,0.0,0.0,20.0,{'gpax': 100}
4680,10280102610701A,0,0,บธ.บ.คอมพิวเตอร์ธุรกิจ,ภาษาไทย ปกติ,0,0,0.0,87.25,0.0,82.25,0.0,0.0,0.0,10.0,{'gpax': 100}
4681,10280102610801A,0,A,บธ.บ.บริหารธุรกิจ,ภาษาไทย ปกติ,การจัดการทั่วไป,0,0.0,83.75,0.0,83.75,0.0,0.0,0.0,10.0,{'gpax': 100}
4682,10280102610801A,0,B,บธ.บ.บริหารธุรกิจ,ภาษาไทย ปกติ,การจัดการการตลาด,0,52.0,86.5,52.0,86.5,52.0,52.0,52.0,10.0,{'gpax': 100}
4683,10280103112701A,0,0,ส.บ.สาธารณสุขศาสตร์,ภาษาไทย ปกติ,0,0,93.75,98.5,91.0,97.5,91.0,91.0,91.0,15.0,{'gpax': 100}
4684,10280103213101A,0,0,วท.บ. อนามัยสิ่งแวดล้อม,ภาษาไทย ปกติ,0,0,72.0,91.0,72.0,72.0,72.0,72.0,72.0,10.0,{'gpax': 100}
4685,10280103220101A,0,A,วท.บ.เทคโนโลยีสารสนเทศทางการแพทย์,ภาษาไทย ปกติ,วิทยาการข้อมูลและปัญญาประดิษฐ์ทางการแพทย์,0,77.25,85.75,77.25,77.25,77.25,77.25,77.25,12.0,{'gpax': 100}
4686,10280103220101A,0,B,วท.บ.เทคโนโลยีสารสนเทศทางการแพทย์,ภาษาไทย ปกติ,เทคโนโลยีสารสนเทศทางการแพทย์,0,70.75,77.0,71.25,77.0,71.25,71.25,71.25,5.0,{'gpax': 100}
4687,10280103220101A,0,A,วท.บ.เทคโนโลยีสารสนเทศทางการแพทย์,ภาษาไทย ปกติ,วิทยาการข้อมูลและปัญญาประดิษฐ์ทางการแพทย์,0,77.25,85.75,77.25,77.25,77.25,77.25,77.25,12.0,{'gpax': 100}
4688,10280103220101A,0,B,วท.บ.เทคโนโลยีสารสนเทศทางการแพทย์,ภาษาไทย ปกติ,เทคโนโลยีสารสนเทศทางการแพทย์,0,70.75,77.0,71.25,77.0,71.25,71.25,71.25,5.0,{'gpax': 100}
4689,10280104300501A,0,0,วศ.บ.วิศวกรรมคอมพิวเตอร์,ภาษาไทย ปกติ,0,0,65.0,91.0,65.0,86.75,65.0,65.0,65.0,15.0,{'gpax': 100}
4690,10280104300701A,0,0,วศ.บ.วิศวกรรมเครื่องกล,ภาษาไทย ปกติ,0,0,61.0,69.75,61.0,63.0,61.0,61.0,61.0,15.0,{'gpax': 100}
4691,10280104301901A,0,0,วศ.บ.วิศวกรรมเมคคาทรอนิกส์,ภาษาไทย ปกติ,0,0,81.5,81.5,81.5,81.5,81.5,81.5,81.5,25.0,{'gpax': 100}
4692,10280104302401A,0,0,วศ.บ.วิศวกรรมโลจิสติกส์,ภาษาไทย ปกติ,0,0,64.5,95.5,64.5,95.5,64.5,64.5,64.5,10.0,{'gpax': 100}
4693,10280104303501A,0,0,วศ.บ.วิศวกรรมอุตสาหการ,ภาษาไทย ปกติ,0,0,64.0,85.75,83.25,83.25,83.25,83.25,83.25,20.0,{'gpax': 100}
4694,10280104400201A,0,0,สถ.บ.นวัตกรรมการออกแบบ,ภาษาไทย ปกติ,0,0,70.75,73.25,70.75,73.25,70.75,70.75,70.75,15.0,{'gpax': 100}
4695,10280104400201A,0,0,สถ.บ.นวัตกรรมการออกแบบ,ภาษาไทย ปกติ,0,0,70.75,73.25,70.75,73.25,70.75,70.75,70.75,15.0,{'gpax': 100}
4696,10280105620101A,0,0,ศศ.บ. การท่องเที่ยวและเรือสำราญ,ภาษาไทย ปกติ,0,0,76.5,91.75,76.5,91.75,76.5,76.5,76.5,5.0,{'gpax': 100}
4697,10280105901001A,0,0,นิติศาสตร์บัณฑิต,ภาษาไทย ปกติ,0,0,74.5,89.0,66.5,89.0,66.5,66.5,66.5,5.0,{'gpax': 100}
4698,10280105901001A,0,0,นิติศาสตร์บัณฑิต,ภาษาไทย ปกติ,0,0,74.5,89.0,66.5,89.0,66.5,66.5,66.5,5.0,{'gpax': 100}
4699,10280105901101A,0,0,นศ.บ.สื่อดิจิทัลคอนเทนต์,ภาษาไทย ปกติ,0,0,70.0,95.0,57.0,95.0,57.0,57.0,57.0,10.0,{'gpax': 100}
4700,10280105901801A,0,0,ศศ.บ.ภาษาจีน,ภาษาไทย ปกติ,0,0,86.25,99.5,85.0,99.5,85.0,85.0,85.0,5.0,{'gpax': 100}
4701,10280105902501A,0,0,ศศ.บ.ภาษาอังกฤษเพื่อการสื่อสารธุรกิจ,ภาษาไทย ปกติ,0,0,83.0,97.5,81.25,97.5,81.25,81.25,81.25,5.0,{'gpax': 100}
4702,10280105903101A,0,A,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,รัฐประศาสนศาสตร์,0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,5.0,{'gpax': 100}
4703,10280105903101A,0,B,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,การปกครองท้องถิ่น,0,74.5,85.0,74.5,74.5,74.5,74.5,74.5,5.0,{'gpax': 100}
4704,10280105903101A,0,C,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,การบริหารงานตำรวจ,0,72.75,90.25,90.25,90.25,90.25,90.25,90.25,5.0,{'gpax': 100}
4705,10280105903101A,0,A,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,รัฐประศาสนศาสตร์,0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,5.0,{'gpax': 100}
4706,10280105903101A,0,B,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,การปกครองท้องถิ่น,0,74.5,85.0,74.5,74.5,74.5,74.5,74.5,5.0,{'gpax': 100}
4707,10280105903101A,0,C,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,การบริหารงานตำรวจ,0,72.75,90.25,90.25,90.25,90.25,90.25,90.25,5.0,{'gpax': 100}
4708,10280105903101A,0,A,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,รัฐประศาสนศาสตร์,0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,5.0,{'gpax': 100}
4709,10280105903101A,0,B,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,การปกครองท้องถิ่น,0,74.5,85.0,74.5,74.5,74.5,74.5,74.5,5.0,{'gpax': 100}
4710,10280105903101A,0,C,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,การบริหารงานตำรวจ,0,72.75,90.25,90.25,90.25,90.25,90.25,90.25,5.0,{'gpax': 100}
4711,10280105903101A,0,A,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,รัฐประศาสนศาสตร์,0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,5.0,{'gpax': 100}
4712,10280105903101A,0,B,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,การปกครองท้องถิ่น,0,74.5,85.0,74.5,74.5,74.5,74.5,74.5,5.0,{'gpax': 100}
4713,10280105903101A,0,C,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,การบริหารงานตำรวจ,0,72.75,90.25,90.25,90.25,90.25,90.25,90.25,5.0,{'gpax': 100}
4714,10280105903101A,0,A,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,รัฐประศาสนศาสตร์,0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,5.0,{'gpax': 100}
4715,10280105903101A,0,B,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,การปกครองท้องถิ่น,0,74.5,85.0,74.5,74.5,74.5,74.5,74.5,5.0,{'gpax': 100}
4716,10280105903101A,0,C,รป.บ.รัฐประศาสนศาสตร์,ภาษาไทย ปกติ,การบริหารงานตำรวจ,0,72.75,90.25,90.25,90.25,90.25,90.25,90.25,5.0,{'gpax': 100}
4717,10280105903201A,0,A,ร.บ.รัฐศาสตร์,ภาษาไทย ปกติ,การเมืองการปกครอง,0,69.5,82.25,57.0,82.25,57.0,57.0,57.0,5.0,{'gpax': 100}
4718,10280105903201A,0,B,ร.บ.รัฐศาสตร์,ภาษาไทย ปกติ,การบริหารงานเอกชนและผู้ประกอบการ,0,61.25,61.25,61.25,61.25,61.25,61.25,61.25,2.0,{'gpax': 100}
4719,10280105903201A,0,C,ร.บ.รัฐศาสตร์,ภาษาไทย ปกติ,การบริหารงานยุติธรรม,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,{'gpax': 100}
4720,10280105903201A,0,A,ร.บ.รัฐศาสตร์,ภาษาไทย ปกติ,การเมืองการปกครอง,0,69.5,82.25,57.0,82.25,57.0,57.0,57.0,5.0,{'gpax': 100}
4721,10280105903201A,0,B,ร.บ.รัฐศาสตร์,ภาษาไทย ปกติ,การบริหารงานเอกชนและผู้ประกอบการ,0,61.25,61.25,61.25,61.25,61.25,61.25,61.25,2.0,{'gpax': 100}
4722,10280105903201A,0,C,ร.บ.รัฐศาสตร์,ภาษาไทย ปกติ,การบริหารงานยุติธรรม,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,{'gpax': 100}
4723,10280105903201A,0,A,ร.บ.รัฐศาสตร์,ภาษาไทย ปกติ,การเมืองการปกครอง,0,69.5,82.25,57.0,82.25,57.0,57.0,57.0,5.0,{'gpax': 100}
4724,10280105903201A,0,B,ร.บ.รัฐศาสตร์,ภาษาไทย ปกติ,การบริหารงานเอกชนและผู้ประกอบการ,0,61.25,61.25,61.25,61.25,61.25,61.25,61.25,2.0,{'gpax': 100}
4725,10280105903201A,0,C,ร.บ.รัฐศาสตร์,ภาษาไทย ปกติ,การบริหารงานยุติธรรม,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,{'gpax': 100}
4726,10280105904201A,0,A,ศศ.บ. พัฒนาสังคม,ภาษาไทย ปกติ,ผู้ประกอบการผลิตภัณฑ์ชุมชนเชิงสร้างสรรค์,0,74.0,82.5,74.0,74.0,74.0,74.0,74.0,2.0,{'gpax': 100}
4727,10280105904201A,0,B,ศศ.บ. พัฒนาสังคม,ภาษาไทย ปกติ,การประกอบการสังคมและธุรกิจเพื่อสังคม,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,{'gpax': 100}
4728,10280105904201A,0,A,ศศ.บ. พัฒนาสังคม,ภาษาไทย ปกติ,ผู้ประกอบการผลิตภัณฑ์ชุมชนเชิงสร้างสรรค์,0,74.0,82.5,74.0,74.0,74.0,74.0,74.0,2.0,{'gpax': 100}
4729,10280105904201A,0,B,ศศ.บ. พัฒนาสังคม,ภาษาไทย ปกติ,การประกอบการสังคมและธุรกิจเพื่อสังคม,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,{'gpax': 100}
4730,10280106703701A,0,B,ค.บ.นวัตกรรมการจัดการเรียนรู้,ภาษาไทย ปกติ,คณิตศาสตร์,0,99.0,99.75,98.5,99.75,98.5,98.5,98.5,5.0,{'gpax': 100}
4731,10280106703701A,0,C,ค.บ.นวัตกรรมการจัดการเรียนรู้,ภาษาไทย ปกติ,คอมพิวเตอร์,0,69.0,94.5,63.25,94.5,63.25,63.25,63.25,7.0,{'gpax': 100}
